word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Erfinder,Der mutige Erfinder (Jimmy Neutron: Boy Genius) 2002: Kung Pow: Enter the Fist 2006: Der tierisch verrückte Bauernhof (Barnyard),19,161,"['Er', 'finder']",2,4
Reihe,Bis Oktober 2017 bestand die Reihe der CBeebies Bedtime Stories bereits aus über 600 Geschichten.,15,1441,"['Re', 'ihe']",2,4
Endstufe,Alternativ führt eine Leistungsreduktion in der Endstufe (z. B. durch eine Reduzierung der Betriebsspannung der Röhren) zum gewünschten Ergebnis.,19,29,"['End', 'stufe']",2,4
Scheibe,"Im Zentrum des Union Jack führt sie das Wappen des Territoriums auf einer weißen Scheibe, umrahmt von Lorbeeren.",18,32,"['Sche', 'ibe']",2,4
Pflicht,Ronnie wird in einer Bar mit Wahrheit oder Pflicht konfrontiert.,10,137,"['Pf', 'licht']",2,4
Banknote,"2000: Nordirland und Neuseeland geben ebenfalls eine spezielle synthetische Polymer-Banknote heraus, um das neue Jahrtausend zu feiern.",17,72,"['Bank', 'note']",2,4
Turnen,"Hochschullehrer (Universität Greifswald) Pädagoge (19. Jahrhundert) Sportpädagoge Person (Turnen, Deutschland) Sportgeschichte (Deutschland) Deutscher Geboren 1829 Gestorben 1894 Mann",18,40,"['Turn', 'en']",2,4
Inhaber,"Er avancierte zum Dekan und Schulinspektor, 1837 zum Königlichen Geistlichen Rat und Inhaber des bayerischen Ludwigsordens.",16,190,"['In', 'haber']",2,4
Lokomotive,Ein Dampfturbogenerator hinter dem Schornstein erzeugt eine Leistung von 5 kW bei 85 V. Die Lokomotive verfügt über eine Dampfheizungsanlage.,20,323,"['Lok', 'omotive']",2,4
Ausbruch,Nach Ausbruch des Kriegs stieg die Nachfrage nach der Norseman für militärische Verwendungen stark an.,15,217,"['Aus', 'bruch']",2,4
Kasse,Besonders bekannt wurde er durch den populären Dreiteiler Die Gentlemen bitten zur Kasse als Gangster Alfred Frost.,17,32,"['K', 'asse']",2,4
Landwirtschaft,"Von der Gemeindefläche entfielen 1997 24 % auf Siedlungen, 26 % auf Wald und Gehölze und 50 % auf Landwirtschaft.",20,477,"['Land', 'wirtschaft']",2,4
Aufzeichnung,"Mechanische Aufzeichnung Bereits in der Anfangszeit des Fernsehens versuchten Bastler, die Sendungen aufzuzeichnen.",13,48,"['Auf', 'zeichnung']",2,4
Schlaf,In diesen drei Tagen kam er mit insgesamt nur 1:05 Stunden Schlaf aus.,13,60,"['Sch', 'laf']",2,4
Zeile,Die Heimmannschaft ist in der linken Spalte aufgelistet und die Gastmannschaft mit dem Vereinswappen in der obersten Zeile.,18,100,"['Ze', 'ile']",2,4
Klima,Klima In Hohenau an der March herrscht ein pannonisches Klima.,10,303,"['K', 'lima']",2,4
Hauptstraße,"Es gibt in der Ortschaft ein Dorfgemeinschaftshaus mit Jugendraum in der Hauptstraße, einen Kinderspielplatz sowie Wanderwege.",16,67,"['Haupt', 'straße']",2,4
Westfront,Im Ersten Weltkrieg war er an der Westfront Rittmeister der Landwehr-Kavallerie.,11,41,"['West', 'front']",2,4
Franzose,Um das Jahr 1700 war fast jeder fünfte Berliner ein Franzose.,11,68,"['Franz', 'ose']",2,4
Cricketspieler,"April 1990 in Katalang, Pakistan) ist ein pakistanischer Cricketspieler, der seit 2017 für die pakistanische Nationalmannschaft spielt.",17,45,"['Cricket', 'spieler']",2,4
Tabelle,im Voraus berechnete Parameter des Bremsmanövers wurden von einer Tabelle abgelesen.,11,355,"['T', 'abelle']",2,4
Architektur,Architektur und Ausstattung Die Kreuzkirche hat eine Backsteinfassade und besitzt einen Kreuzgrundriss.,12,698,"['Arch', 'itektur']",2,4
Spieler,"Vor der Saison verließen viele Spieler für den Dienst im Zweiten Weltkrieg die Teams, was deren Kader sehr ausdünnte.",19,1679,"['Spiel', 'er']",2,4
Tiefe,Myar stürzt dabei vom Ballon in die Tiefe und stirbt.,10,192,"['Tie', 'fe']",2,4
Komiker,Komiker Filmschauspieler Darstellender Künstler (Los Angeles) US-Amerikaner Geboren 1980 Frau,10,63,"['Kom', 'iker']",2,4
Hut,"Dom Geraldo zog daraufhin die Uniform des Gouverneurs an, setzte dessen Hut auf und nahm so auf der Veranda Platz.",20,66,"['H', 'ut']",2,4
Mutter,Mutter und Tochter Wagner leugnen eine Beziehung zu dem Toten und geben sich gegenseitig ein Alibi.,16,1331,"['M', 'utter']",2,4
Unterteilung,Hierbei handelte es sich entweder um eine Unterteilung der Grabkammer oder um einen herabgestürzten Deckstein.,15,28,"['Unter', 'teilung']",2,4
Geisel,"Deshalb rauben sie einen Juwelierladen aus und nehmen eine Frau, die dort arbeitet, als Geisel.",15,47,"['Ge', 'isel']",2,4
Fernsehsender,STS oder CTC (russisch/kyrillisch: СТС (сеть телевизионных станций)) ist ein privater Fernsehsender in Russland.,14,107,"['Fernseh', 'sender']",2,4
Remix,"Während die Original-Version im Deep-House-Stil produziert wurde, verwendete Antoine für das Musikvideo ein Progressive-House-Remix vom kanadischen Newcomer-DJ und Produzenten Kidmyn.",20,34,"['Rem', 'ix']",2,4
Perser,Auch antike Perser und der Gott Mithras wurden oft mit dieser Mütze dargestellt.,13,38,"['Pers', 'er']",2,4
Stab,Von dort kam er am 10. November 1938 als Erster Generalstabsoffizier in den Stab des XVI.,16,138,"['St', 'ab']",2,4
Haube,Haube und Nacken sind grau und die Wangen sind hellbraun.,10,67,"['Ha', 'ube']",2,4
Schaltung,"Wie die Bezeichnungen schon anzeigen, werden dabei entweder Elektronenröhren oder Halbleiterbauelemente, wie Transistoren und Dioden, zum Aufbau einer Schaltung genutzt.",20,83,"['Sch', 'altung']",2,4
Depot,Über diese gibt die Errichtung eines Depots als Oder-Depot in der Regel keinen Aufschluss.,14,100,"['Dep', 'ot']",2,4
Ausstellung,Diese Werke waren in einer Ausstellung im Deutschen Historischen Museum in Berlin zu sehen.,14,939,"['Aus', 'stellung']",2,4
Erforschung,In: Winfried Wackerfuß (Hrsg.): Beiträge zur Erforschung des Odenwalds und seiner Randlandschaften II.,13,157,"['Er', 'forschung']",2,4
Stil,"Jahrhunderts als Landschaftspark im englischen Stil angelegt und gepflegt, heute gleicht er einer idyllischen, gewachsenen Flusslandschaft.",16,926,"['St', 'il']",2,4
Palast,"Jede einzelne dieser historischen Zungen besaß eine eigene Herberge, das heißt, einen eigenen Palast.",14,129,"['Pal', 'ast']",2,4
Automobil,Im März desselben Jahres wurde ein Fahrzeug auf der Deutschen Automobil-Ausstellung in Berlin präsentiert.,14,71,"['Autom', 'obil']",2,4
Wort,Der Name Gurung leitet sich vom tibetischen Wort „Grong“ Bauer her.,11,773,"['W', 'ort']",2,4
Ostrand,"Er befindet sich im Suco Fuiloro (Verwaltungsamt Lospalos, Gemeinde Lautém), am Ostrand der Gemeindehauptstadt Lospalos.",15,36,"['O', 'strand']",2,4
Schein,"der 5 Rufiyaa-Schein wird nicht weiter gedruckt, stattdessen wird eine Banknote zu 1000 Rufiyaa in Umlauf gebracht 2016:",18,65,"['Sche', 'in']",2,4
Foyer,"Vor allem die Foyers, der Zuschauerraum und das als Erfrischungsraum erweiterte Foyer des ersten Rangs erhielten eine aufwendige Ausstattung.",19,32,"['F', 'oyer']",2,4
Anthologie,Erzähler der DDR (Anthologie; mit Werner Liersch) 1971: Literatur 71.,10,52,"['Anth', 'ologie']",2,4
Schmerz,"Im Gegensatz zu früheren Darstellungen von Auflehnung, Zorn und Schmerz herrscht nun ein erstarrter Fatalismus vor: „Die Frau ist vollendet.",20,53,"['Sch', 'merz']",2,4
Schub,"Zugelassen sind diese Varianten für einen Schub von bis zu 88,9 kN.",12,31,"['Sch', 'ub']",2,4
Stall,"Nach der Französischen Revolution diente die Pfarrkirche zunächst als Stall, bevor sie ab 1802 wieder ihrer Bestimmung zugeführt wurde.",19,33,"['St', 'all']",2,4
Sprache,Er schrieb auch Bücher zu Problemen der Sprache und ihrer Veränderungen.,11,1742,"['Spr', 'ache']",2,4
Bewährung,"1990 wurde sie entdeckt, 1992 zu sieben Jahren Freiheitsstrafe verurteilt und 1995 auf Bewährung entlassen.",15,30,"['Bew', 'ährung']",2,4
Akademie,Es folgte die Aspirantur am Institut für Städtebau der Akademie für Architektur.,12,230,"['Ak', 'ademie']",2,4
Umwelt,"Magazin für Denkmalpflege, Landschaft, Sozial-, Umwelt- und Technikgeschichte, Jg. 28 (2022), Heft 3, S. 18–22.",15,297,"['Um', 'welt']",2,4
Jude,"Bei Harlan ist es der Jude Süß Oppenheimer, der eine Frau vergewaltigt und sie so in den Suizid treibt.",19,274,"['J', 'ude']",2,4
Meditation,Bei jeder Perle wird zum entsprechenden Thema eine Meditation gehalten oder ein Gebet gesprochen.,14,40,"['Med', 'itation']",2,4
Stellung,Ab 602 verlor Brunichild ihren Einfluss in Austrasien und damit ihre dortige Stellung als Regentin.,15,394,"['St', 'ellung']",2,4
Austausch,Über einen K-Bus findet ein umfangreicher Austausch von Daten statt.,10,155,"['Aust', 'ausch']",2,4
Beilage,"In: Der Sachsenspiegel (Beilage der Celleschen Zeitung) 1941, Nr. 1 Ein Fund aus der Zeit der Rentierjäger.",17,33,"['Be', 'ilage']",2,4
Pater,Später wechselte er die Schule und kam unter die Obhut des bekannten Pädagogen Pater Valerio Malabanan.,16,30,"['P', 'ater']",2,4
Arrangement,In seinem Aufbau und Arrangement mit einem als Kanon angelegten mehrstimmigen Gesangspart an Bohemian Rhapsody von Queen erinnert.,18,36,"['Arr', 'angement']",2,4
Zentrale,"Er begibt sich in die Zentrale des Tunnelbetreibers, wo er auf seine ehemaligen Kollegen trifft.",15,64,"['Z', 'entrale']",2,4
Referendum,"Am 27. November 2014 verkündete der Staatspräsident Andrej Kiska, dass das Referendum am 7. Februar 2015 stattfinden werde.",18,42,"['Refer', 'endum']",2,4
Biografie,Arvid Lindman och svensk telefoni (Biografie) Biografien der Ministerpräsidenten Kurze Parteigeschichte.,11,431,"['Bi', 'ografie']",2,4
Anspruch,Die Diskussion um Anbindung Fuldas an die Strecke nahm insgesamt etwa sieben Jahre in Anspruch.,15,310,"['An', 'spruch']",2,4
Chronist,"Rektor von 1898 bis 1911 war Friedrich Dürr (1843–1926), der insbesondere als Chronist der Heilbronner Stadtgeschichte in Erinnerung blieb.",19,38,"['Chron', 'ist']",2,4
Feld,"Die Poloabteilung des Clubs musste ihren alten Platz aufgeben, da das Feld für Fußball genutzt werden sollte.",17,361,"['F', 'eld']",2,4
Schnee,"In der Küstenebene fallen jährlich etwa zwei Zentimeter Schnee, viele Winter sind völlig schnee- und eisfrei.",16,85,"['Sch', 'nee']",2,4
Diskurs,Laut der Rabbinerin Delphine Horvilleur zeigen „einzelne Motive der obsessiven Israelkritik starke Anklänge an den traditionellen Diskurs der Antisemiten“.,19,52,"['Disk', 'urs']",2,4
Weite,"Sie vermindern den Tonus der Atemwegsmuskulatur, die durch ihre Kontraktion und Relaxation die Weite der Atemwege regelt.",17,66,"['We', 'ite']",2,4
Fürstin,"Von den drei Kindern aus erster Ehe überlebte nur Prinzessin Maria Antonia, spätere Fürstin von Paar (1749– 1813).",18,36,"['Für', 'stin']",2,4
Indiz,Die Wirtspflanze der entsprechenden Individuen sind daher ein wichtiges Indiz.,10,38,"['Ind', 'iz']",2,4
Auge,"also Sterne, die mit dem bloßen Auge nicht sichtbar sind.",10,192,"['A', 'uge']",2,4
Industrie,Die Metallgewinnung und die chemische Industrie waren bedeutende Faktoren für technischen Fortschritt und Wirtschaftsaufschwung.,14,386,"['Indust', 'rie']",2,4
Zahl,"So wird die Zahl 400.000 Rupien auch als Rs. 4 Lakh oder Rs. 4,00,000 und die Zahl 40 Mio.",19,1039,"['Z', 'ahl']",2,4
Erfolg,Auch den EM Erfolg konnten die beiden am 20. August 2022 wiederholen.,12,1244,"['Er', 'folg']",2,4
Kunstwerk,Die Fenster stellen das letzte in konkretisierender Bildsprache angelegte Kunstwerk ihres Schöpfers dar und stehen unter folgenden Bibelthemen:,18,72,"['Kunst', 'werk']",2,4
Ableben,Nach dem Ableben von Herzog Eberhard Ludwig wurden kurzfristig neben Prinz Eugen drei weitere Reichsgeneralfeldmarschalle ernannt.,16,31,"['Able', 'ben']",2,4
Vorstand,Von 1921 bis 1924 war er Mitglied im Vorstand von Det Grønlandske Selskab.,13,369,"['Vor', 'stand']",2,4
Emigration,"Bis Sommer 1949 konnten aber nur wenige Deutsche auswandern, da der Emigration politische Hindernisse entgegenstanden.",15,70,"['Em', 'igration']",2,4
Grün,Förderlich hierfür waren Funktionskonzepte wie die Unterscheidung in „sanitäres“ und „dekoratives“ Grün (Camillo Sitte) und die Freiflächentheorie von Martin Wagner.,20,46,"['Gr', 'ün']",2,4
Finalist,"Erfolge Weltmeister: 1990 DFB-Pokal-Sieger: 1983 UEFA-Pokal-Finalist: 1986 DFB-Pokal-Finalist: 1991 Deutscher Vize-Meister: 1982, 1989, 1990",14,64,"['Final', 'ist']",2,4
Leber,"Die höchsten Strahlendosen entstehen im Knochenmark, in der Leber und der Milz.",12,31,"['Le', 'ber']",2,4
Folie,"Die Folie erzählt die Geschichte von Apollo und Daphne als Warnung an Platée, sich nicht mit Jupiter einzulassen.",18,38,"['F', 'olie']",2,4
Ernte,In diesen Ländern verbietet das Gesetz die Aussaat der Ernte aus patentrechtlich geschütztem Saatgut.,14,37,"['Er', 'nte']",2,4
Bundesstraße,Trotz der einige Meter tiefer vorbeiführenden Bundesstraße 27 ist es im Park angenehm ruhig.,14,151,"['Bundes', 'straße']",2,4
Meerwasser,Es gab auch einen kleinen Teich mit Meerwasser im Garten.,10,28,"['Meer', 'wasser']",2,4
Innenstadt,In der Innenstadt der Kleinstadt Altentreptow befand sich eine Reitbahn zur Pferdeausbildung und für Exerzierübungen einer Kavallerie.,17,234,"['Innen', 'stadt']",2,4
Regiment,Steirisch-Kärntnerisches Festungsartillerie Regiment „Freiherr von Rouvroy“ Nr. 5 Errichtet: 1891 – XIV.,12,524,"['Reg', 'iment']",2,4
Orientalist,Bibliothekar (Deutschland) Orientalist Träger des Bundesverdienstkreuzes 1. Klasse Person (Staatsbibliothek zu Berlin) Deutscher Geboren 1891 Gestorben 1974 Mann,18,36,"['Oriental', 'ist']",2,4
Einigung,"Da keine Einigung erzielt werden konnte, wurde vom Baubüro ein Schiedsgericht angerufen.",12,57,"['Ein', 'igung']",2,4
Semantik,Im Mittelpunkt seiner wissenschaftlichen Arbeit standen Themen aus Sprachphilosophie und Semantik.,11,37,"['Sem', 'antik']",2,4
Steinbruch,"Das Grundwasser stand dort relativ hoch, daher auch der Name Lach, weshalb sich der aufgegebene Steinbruch rasch mit Wasser füllte.",20,69,"['Stein', 'bruch']",2,4
Patrone,"Bereits 1979 wurde in der Sowjetunion die Patrone 5,45 × 18 mm PMT entwickelt.",14,40,"['Pat', 'rone']",2,4
Hochstift,schenkte 976 dem Hochstift Worms die Abtei Mosbach mit dem zugehörigen Besitz Dutdunueld.,13,154,"['Hoch', 'stift']",2,4
Intervention,Im Februar 1670 zwang Hessen-Kassel den Hanauer Grafen schließlich durch eine militärische Intervention und die Überreichung eines Ultimatums einzulenken.,19,50,"['Inter', 'vention']",2,4
Oxidation,In neutraler bis alkalischer wässriger Lösung erfolgt bei Luftzutritt eine Oxidation zu Cystin.,13,40,"['Ox', 'idation']",2,4
Zyklus,Light-Novel-Zyklus Literatur (20. Jahrhundert) Science-Fiction-Literatur Anime-Fernsehserie Zeichentrickserie Original Video Animation Science-Fiction-Fernsehserie Manga (Werk),13,111,"['Zy', 'klus']",2,4
Verbund,Verbund der noch vorhandenen Bestände bodenständiger Waldgesellschaften zugunsten des Austauschs darauf angewiesener Tier- und Pflanzenarten.“,15,78,"['Ver', 'bund']",2,4
Abfahrt,"Die 1054 m lange Strecke erreicht eine Höhe von 30,5 m und besitzt eine Abfahrt von 24,4 m.",18,130,"['Ab', 'fahrt']",2,4
Premiere,Jedoch fielen unter anderem die Szenen mit ihr nach der Premiere der Zensur zum Opfer.,15,264,"['Premi', 'ere']",2,4
Mitwirkung,Hrsg. von Eduard Firmenich-Richartz unter Mitwirkung von Hermann Keussen (= Publikationen der Gesellschaft für Rheinische Geschichtskunde.,16,87,"['Mit', 'wirkung']",2,4
Unfall,"Ein Faktor bei dem Unfall war, dass die verantwortliche Person, die die Maschine zum Unfallzeitpunkt steuerte, kein qualifizierter Pilot war.",20,193,"['Un', 'fall']",2,4
Initiator,Fuchs war Initiator der sogenannten Sammlung Fuchs für ostasiatische Kunstwerke.,10,54,"['Initi', 'ator']",2,4
Singular,"Der lateinische NcI ist eine Infinitivkonstruktion, die meist von einem Verb in der 3. Person Singular Passiv abhängig ist.",19,77,"['Sing', 'ular']",2,4
Bann,"Sie soll Tabaluga in ihren Bann ziehen, damit er seine Suche nach dem Wahren Feuer nicht beenden kann.",18,28,"['B', 'ann']",2,4
Journalist,Kommersant-Journalist als Gewaltopfer Der bekannte Kommersant-Journalist Oleg Kaschin wurde am 6.,11,681,"['Journal', 'ist']",2,4
Abzug,Mit dem Abzug bzw. der rasch voranschreitenden Auflösung der weströmischen Armee im frühen 5.,14,69,"['Ab', 'zug']",2,4
Lehrer,Nach Abschluss 1896 arbeitete er als Bankkaufmann und später als Lehrer.,11,829,"['Le', 'hrer']",2,4
Gasse,"Im Coburger Stadtbuch wurde im Jahr 1394 die Gasse, die vom Markt zum Judentor führte, als Judengasse bezeichnet.",18,61,"['G', 'asse']",2,4
Ohr,"Dabei zeigte sich, dass die Wiedergabe bevorzugt nach Ohr (3-4-5, 9-7-1) und nicht nach Ziffernpaaren (3-9, 4-7, 5-1) erfolgte.",19,34,"['O', 'hr']",2,4
Ostfront,"Im Jahre 1944 kam er an die Ostfront, als Kriegsgefangener verbrachte er mehr als drei Jahre in einem sowjetischen Gefangenenlager.",20,39,"['Ost', 'front']",2,4
Sturm,"Ohne Land gefährdet zu haben, löste sich der Sturm am 16. August auf.",13,142,"['St', 'urm']",2,4
Kader,"Vor der Saison verließen viele Spieler für den Dienst im Zweiten Weltkrieg die Teams, was deren Kader sehr ausdünnte.",19,346,"['K', 'ader']",2,4
Ausreise,die Rassengesetze von 1938 machten die Juden zu Staatsfeinden und verlangten deren Ausreise bis zum 12.,16,34,"['Aus', 'reise']",2,4
Aufkommen,Das Aufkommen der Metaphilosophie als Disziplin kann als Reaktion auf die zeitgenössische Metaphysikkritik und Wissenssoziologie verstanden werden.,17,51,"['Auf', 'kommen']",2,4
Tendenz,"Die Sprecherzahl wurde im Jahr 2008 auf knapp 5000 geschätzt, mit abnehmender Tendenz.",13,76,"['Tend', 'enz']",2,4
Begleiter,"Es besteht weiters eine dritte Aufnahme (von Phaedra), diesmal als Klavierversion mit Jozef de Beenhouwer als Begleiter.",17,75,"['Beg', 'leiter']",2,4
Betreiber,"Der Betreiber gab 2015 bekannt, Block 1 2019 und Block 2 2020 stillzulegen.",13,135,"['Bet', 'reiber']",2,4
Dichtung,Die Dichtung aller Dichter kann unmöglich nur einem Geldmenschen gehören;,10,93,"['D', 'ichtung']",2,4
Erbe,"April 1379 legitimiert, Erbe seines Großvaters Thibault de Lévis Gaillarde de Lévis, 1345 bezeugt;",14,235,"['Er', 'be']",2,4
Spielzeit,Die Primera Divisió 2019/20 war die 25. Spielzeit der höchsten andorranischen Fußballliga.,12,797,"['Spiel', 'zeit']",2,4
Beiname,Tombeau des Géants ist der Beiname einer Megalithanlage in der Nekropole von Bosc im Département Lot-et-Garonne.,16,31,"['Be', 'iname']",2,4
Antrieb,"Fahrwerk und Antrieb glichen denen des Progrès, Karosserie und Innenraum unterschieden sich aber.",13,142,"['Ant', 'rieb']",2,4
Lust,"Gerth Medien, 2005) Sex Is Not the Problem (Lust Is) – A Study Guide for Women.",16,38,"['L', 'ust']",2,4
Struktur,Eine ähnliche Struktur weisen die V-Typ-ATPasen (VoV1-ATPasen) und archaeale A-Typ-ATPasen (AoA1-ATPasen) auf.,12,405,"['St', 'ruktur']",2,4
Eis,Seit Mitte November 2005 stand er wieder auf dem Eis.,10,171,"['E', 'is']",2,4
ehem,Distanzsäule Ecke Bahnhofstraße/Promenadenring (ehem. Görlitzer Tor): Die originale Säule von 1725 wurde um 1820 abgerissen.,15,33,"['e', 'hem']",2,4
Mitgift,Familie 1751 heiratete Bernstorff die 18-jährige Charitas Emilie von Buchwald (1733–1820) – hauptsächlich wegen ihrer Mitgift.,16,33,"['Mit', 'gift']",2,4
Ertrag,"Beim Weinbau wird der ökonomische Nachteil vermieden, keinen Ertrag liefernde, männliche Pflanzen anbauen zu müssen.",15,34,"['Er', 'trag']",2,4
Bibliografie,"Bibliografie Romane City of Night (Grove Press, 1963) Nacht in der Stadt.",12,49,"['Bibli', 'ografie']",2,4
Artillerie,Von 1761 bis 1762 belagerten französische Truppen die Stadt und zerstörten mit dem Bombardement der Artillerie mehrere Häuser.,18,198,"['Art', 'illerie']",2,4
